-24.784756, -37.990745
-24.830904, -38.589160
-24.871644, -39.191440
-24.906907, -39.797531
-24.936624, -40.407377
-24.960727, -41.020921
-24.979150, -41.638104
-24.991825, -42.258869
-24.998687, -42.883154
-24.999671, -43.510899
-24.994711, -44.142043
-24.983744, -44.776521
-24.966707, -45.414272
-24.943538, -46.055229
-24.914174, -46.699328
-24.878555, -47.346501
-24.836621, -47.996682
-24.788313, -48.649803
-24.733571, -49.305793
-24.672338, -49.964584
-24.604557, -50.626104
-24.530173, -51.290281
-24.449129, -51.957043
-24.361371, -52.626317
-24.266846, -53.298028
-24.165501, -53.972101
-24.057284, -54.648461
-23.942144, -55.327031
-23.820032, -56.007733
-23.690898, -56.690490
-23.554693, -57.375222
-23.411372, -58.061850
-23.260887, -58.750293
-23.103193, -59.440471
-22.938245, -60.132301
-22.766001, -60.825701
-22.586418, -61.520588
-22.399454, -62.216877
-22.205070, -62.914486
-22.003225, -63.613327
-21.793881, -64.313316
-21.577001, -65.014365
-21.352549, -65.716389
-21.120489, -66.419299
-20.880788, -67.123007
-20.633412, -67.827424
-20.378328, -68.532462
-20.115507, -69.238029
-19.844918, -69.944036
-19.566532, -70.650391
-19.280321, -71.357004
-18.986260, -72.063782
-18.684323, -72.770632
-18.374484, -73.477463
-18.056722, -74.184180
-17.731014, -74.890690
-17.397339, -75.596899
-17.055677, -76.302712
-16.706010, -77.008033
-16.348320, -77.712769
-15.982590, -78.416822
-15.608807, -79.120097
-15.226956, -79.822497
-14.837023, -80.523927
-14.438999, -81.224287
-14.032871, -81.923482
-13.618632, -82.621414
-13.196272, -83.317984
-12.765786, -84.013095
-12.327168, -84.706649
-11.880413, -85.398546
-11.425518, -86.088688
-10.962481, -86.776976
-10.491303, -87.463311
-10.011982, -88.147593
-9.524522, -88.829724
-9.028924, -89.509603
-8.525194, -90.187131
-8.013336, -90.862208
-7.493358, -91.534735
-6.965268, -92.204611
-6.429074, -92.871736
-5.884787, -93.536011
-5.332419, -94.197336
-4.771983, -94.855610
-4.203492, -95.510734
-3.626963, -96.162607
-3.042412, -96.811130
-2.449857, -97.456203
-1.849318, -98.097726
-1.240813, -98.735600
-0.624367, -99.369724
0.000000, -100.000000
0.632262, -100.626328
1.272395, -101.248609
1.920370, -101.866744
2.576162, -102.480635
3.239739, -103.090182
3.911073, -103.695288
4.590131, -104.295853
5.276881, -104.891781
5.971288, -105.482974
6.673317, -106.069335
7.382931, -106.650765
8.100093, -107.227169
8.824764, -107.798451
9.556903, -108.364514
10.296469, -108.925262
11.043419, -109.480601
11.797709, -110.030435
12.559295, -110.574669
13.328129, -111.113210
14.104165, -111.645964
14.887354, -112.172838
15.677645, -112.693739
16.474989, -113.208575
17.279332, -113.717254
18.090621, -114.219684
18.908801, -114.715775
19.733818, -115.205437
20.565613, -115.688580
21.404129, -116.165114
22.249307, -116.634953
23.101086, -117.098007
23.959406, -117.554189
24.824202, -118.003412
25.695412, -118.445591
26.572972, -118.880641
27.456814, -119.308476
28.346871, -119.729012
29.243077, -120.142166
30.145362, -120.547856
31.053655, -120.946000
31.967885, -121.336516
32.887980, -121.719324
33.813866, -122.094345
34.745469, -122.461499
35.682714, -122.820708
36.625524, -123.171896
37.573822, -123.514986
38.527528, -123.849902
39.486564, -124.176569
40.450850, -124.494914
41.420303, -124.804864
42.394841, -125.106345
43.374381, -125.399288
44.358839, -125.683622
45.348130, -125.959276
46.342167, -126.226184
47.340863, -126.484276
48.344131, -126.733488
49.351881, -126.973752
50.364024, -127.205004
51.380469, -127.427181
52.401126, -127.640219
53.425901, -127.844058
54.454701, -128.038636
55.487434, -128.223894
56.524003, -128.399773
57.564314, -128.566216
58.608270, -128.723166
59.655775, -128.870568
60.706730, -129.008367
61.761037, -129.136511
62.818596, -129.254947
63.879308, -129.363624
64.943072, -129.462492
66.009787, -129.551502
67.079351, -129.630607
68.151660, -129.699761
69.226612, -129.758918
70.304103, -129.808033
71.384028, -129.847064
72.466281, -129.875970
73.550757, -129.894708
74.637350, -129.903241
75.725953, -129.901529
76.816458, -129.889537
77.908757, -129.867227
79.002741, -129.834566
80.098302, -129.791519
81.195330, -129.738056
82.293715, -129.674145
83.393346, -129.599757
84.494113, -129.514863
85.595904, -129.419436
86.698607, -129.313450
87.802110, -129.196882
88.906301, -129.069707
90.011066, -128.931904
91.116293, -128.783452
92.221867, -128.624332
93.327676, -128.454525
94.433603, -128.274016
95.539535, -128.082788
96.645357, -127.880828
97.750954, -127.668122
98.856211, -127.444659
99.961011, -127.210430
101.065240, -126.965425
102.168781, -126.709636
103.271517, -126.443059
104.373333, -126.165687
105.474112, -125.877517
106.573738, -125.578548
107.672093, -125.268779
108.769061, -124.948209
109.864525, -124.616842
110.958367, -124.274680
112.050472, -123.921728
113.140721, -123.557992
114.228998, -123.183480
115.315185, -122.798199
